id,user_id,schedule,drinking,smoking,workout_freq,diet,pet_view,spending_view,saving_view,travel_pref,interests,personality,created_at,updated_at
1280,1280,late,never,often,none,halal,allergic,balanced,aggressive,"[""island"",""sea""]","[""cooking"",""movie"",""music""]",ISFJ,2025-08-10 09:27:13,2025-08-10 09:27:13
1281,1281,late,occasionally,often,none,vegan,love,frugal,conservative,"[""mountain""]","[""coding"",""gaming"",""running"",""reading""]",INTJ,2025-07-01 09:27:13,2025-07-01 09:27:13
1282,1282,normal,occasionally,never,daily,vegan,love,frugal,balanced,"[""citywalk"",""roadtrip"",""desert""]","[""hiking"",""basketball"",""reading"",""coding""]",ISFJ,2025-08-07 09:27:13,2025-08-07 09:27:13
1283,1283,late,occasionally,never,daily,vegan,ok,luxury,aggressive,"[""island""]","[""cooking"",""gaming"",""hiking"",""boardgame""]",INTJ,2025-08-12 09:27:13,2025-08-12 09:27:13
1284,1284,late,often,often,3+weekly,keto,reject,balanced,conservative,"[""desert"",""island"",""citywalk""]","[""yoga"",""photography"",""hiking""]",INTJ,2025-06-28 09:27:13,2025-06-28 09:27:13
1285,1285,late,often,often,none,halal,allergic,luxury,aggressive,"[""mountain"",""desert""]","[""cooking"",""yoga"",""coding"",""travel""]",ENTP,2025-07-10 09:27:13,2025-07-10 09:27:13
1286,1286,early,often,often,weekly,normal,love,balanced,aggressive,"[""island"",""museum"",""roadtrip""]","[""reading"",""hiking"",""basketball"",""cooking""]",ENFP,2025-08-19 09:27:13,2025-08-19 09:27:13
1287,1287,normal,occasionally,never,3+weekly,keto,love,luxury,balanced,"[""island"",""museum""]","[""cooking"",""hiking""]",,2025-07-06 09:27:13,2025-07-06 09:27:13
1288,1288,late,often,never,none,vegan,allergic,balanced,aggressive,"[""desert"",""mountain"",""roadtrip""]","[""boardgame"",""basketball"",""travel"",""hiking"",""coding""]",ENFP,2025-08-12 09:27:13,2025-08-12 09:27:13
1289,1289,late,occasionally,never,3+weekly,vegan,love,luxury,conservative,"[""sea""]","[""gaming"",""movie"",""music"",""football"",""hiking""]",,2025-08-11 09:27:13,2025-08-11 09:27:13
1290,1290,normal,occasionally,occasionally,daily,keto,ok,luxury,balanced,"[""roadtrip""]","[""photography"",""reading""]",ENFP,2025-07-20 09:27:13,2025-07-20 09:27:13
1291,1291,late,often,occasionally,weekly,vegan,reject,frugal,conservative,"[""roadtrip""]","[""yoga"",""music"",""boardgame""]",INTJ,2025-08-16 09:27:13,2025-08-16 09:27:13
1292,1292,late,occasionally,occasionally,weekly,halal,allergic,balanced,balanced,"[""sea"",""island""]","[""reading"",""football"",""gaming"",""coding"",""boardgame""]",ISFJ,2025-08-09 09:27:13,2025-08-09 09:27:13
1293,1293,normal,never,never,none,keto,allergic,balanced,conservative,"[""citywalk"",""mountain""]","[""yoga"",""movie""]",ENTP,2025-08-03 09:27:13,2025-08-03 09:27:13
1294,1294,early,often,occasionally,weekly,low_carb,love,frugal,conservative,"[""sea"",""island""]","[""photography"",""basketball"",""boardgame"",""travel"",""reading"",""gaming""]",ENFP,2025-06-18 09:27:13,2025-06-18 09:27:13
1295,1295,normal,occasionally,never,none,vegetarian,ok,balanced,balanced,"[""mountain"",""desert"",""roadtrip""]","[""yoga"",""travel"",""boardgame""]",INTJ,2025-06-19 09:27:13,2025-06-19 09:27:13
1296,1296,normal,occasionally,often,3+weekly,vegan,ok,balanced,conservative,"[""island""]","[""reading"",""coding"",""music""]",ENTP,2025-07-02 09:27:13,2025-07-02 09:27:13
1297,1297,late,often,often,none,normal,love,luxury,balanced,"[""island"",""roadtrip"",""mountain""]","[""boardgame"",""hiking"",""gaming"",""running"",""travel"",""football""]",ISFJ,2025-06-17 09:27:13,2025-06-17 09:27:13
1298,1298,normal,often,occasionally,none,keto,love,balanced,aggressive,"[""sea""]","[""music"",""gaming"",""running"",""hiking""]",ENTP,2025-07-13 09:27:13,2025-07-13 09:27:13
1299,1299,late,often,never,daily,vegan,reject,frugal,aggressive,"[""roadtrip""]","[""cooking"",""movie"",""gaming"",""photography""]",ESFJ,2025-08-06 09:27:13,2025-08-06 09:27:13
1300,1300,early,occasionally,never,weekly,normal,ok,frugal,conservative,"[""desert""]","[""football"",""running"",""reading"",""cooking"",""music"",""basketball""]",ISTP,2025-09-08 09:27:13,2025-09-08 09:27:13
1301,1301,late,never,often,3+weekly,low_carb,reject,luxury,aggressive,"[""sea""]","[""gaming"",""boardgame""]",ISFJ,2025-07-11 09:27:13,2025-07-11 09:27:13
1302,1302,early,occasionally,never,3+weekly,low_carb,reject,frugal,balanced,"[""sea"",""mountain""]","[""cooking"",""photography""]",ENFP,2025-07-17 09:27:13,2025-07-17 09:27:13
1303,1303,normal,occasionally,occasionally,3+weekly,normal,allergic,frugal,aggressive,"[""mountain"",""desert""]","[""photography"",""travel"",""gaming""]",ENFP,2025-07-15 09:27:13,2025-07-15 09:27:13
1304,1304,normal,never,never,weekly,normal,love,balanced,conservative,"[""museum""]","[""travel"",""cooking"",""yoga"",""music""]",,2025-08-24 09:27:13,2025-08-24 09:27:13
1305,1305,early,often,never,daily,low_carb,love,balanced,conservative,"[""sea""]","[""coding"",""hiking"",""basketball"",""running""]",ESFJ,2025-06-17 09:27:13,2025-06-17 09:27:13
1306,1306,late,occasionally,occasionally,weekly,keto,love,balanced,conservative,"[""citywalk"",""desert"",""museum""]","[""boardgame"",""basketball""]",ISFJ,2025-09-12 09:27:13,2025-09-12 09:27:13
1307,1307,early,never,never,daily,vegetarian,love,frugal,aggressive,"[""citywalk""]","[""hiking"",""photography"",""gaming"",""coding"",""travel"",""movie""]",INTJ,2025-08-12 09:27:13,2025-08-12 09:27:13
1308,1308,late,never,often,none,keto,ok,luxury,conservative,"[""desert"",""sea""]","[""travel"",""hiking""]",ENFP,2025-07-17 09:27:13,2025-07-17 09:27:13
1309,1309,early,often,often,daily,halal,ok,balanced,conservative,"[""mountain"",""roadtrip"",""museum""]","[""hiking"",""basketball""]",ENTP,2025-06-30 09:27:13,2025-06-30 09:27:13
1310,1310,late,often,never,weekly,halal,love,balanced,balanced,"[""roadtrip"",""citywalk"",""desert""]","[""reading"",""cooking"",""football"",""music"",""basketball""]",,2025-06-21 09:27:13,2025-06-21 09:27:13
1311,1311,late,never,occasionally,none,normal,reject,luxury,conservative,"[""sea"",""mountain"",""citywalk""]","[""movie"",""basketball""]",ISFJ,2025-07-13 09:27:13,2025-07-13 09:27:13
1312,1312,normal,occasionally,occasionally,weekly,vegan,reject,luxury,aggressive,"[""desert"",""island""]","[""basketball"",""gaming""]",,2025-08-31 09:27:13,2025-08-31 09:27:13
1313,1313,early,often,never,none,vegan,reject,frugal,balanced,"[""desert""]","[""photography"",""coding""]",ISTP,2025-08-05 09:27:13,2025-08-05 09:27:13
1314,1314,early,occasionally,occasionally,weekly,keto,reject,balanced,conservative,"[""island"",""desert""]","[""coding"",""movie"",""football"",""yoga""]",ENFP,2025-09-12 09:27:13,2025-09-12 09:27:13
1315,1315,early,never,never,weekly,normal,love,luxury,aggressive,"[""museum"",""island"",""mountain""]","[""cooking"",""gaming"",""football"",""yoga"",""running""]",ENFP,2025-07-22 09:27:13,2025-07-22 09:27:13
1316,1316,normal,occasionally,never,daily,vegetarian,allergic,frugal,conservative,"[""desert""]","[""cooking"",""gaming""]",ISFJ,2025-08-14 09:27:13,2025-08-14 09:27:13
1317,1317,normal,occasionally,occasionally,3+weekly,normal,ok,luxury,conservative,"[""citywalk""]","[""coding"",""reading"",""cooking"",""basketball"",""yoga"",""photography""]",ENTP,2025-08-11 09:27:13,2025-08-11 09:27:13
1318,1318,late,often,often,3+weekly,normal,reject,balanced,aggressive,"[""mountain"",""island""]","[""travel"",""hiking"",""running"",""boardgame""]",INTJ,2025-07-26 09:27:13,2025-07-26 09:27:13
1319,1319,late,often,occasionally,daily,low_carb,ok,luxury,conservative,"[""sea"",""island"",""museum""]","[""hiking"",""photography"",""movie"",""coding""]",ENFP,2025-08-28 09:27:13,2025-08-28 09:27:13
1320,1320,normal,often,never,3+weekly,low_carb,ok,luxury,balanced,"[""island""]","[""travel"",""coding""]",,2025-07-03 09:27:13,2025-07-03 09:27:13
1321,1321,normal,never,never,none,keto,reject,frugal,aggressive,"[""citywalk"",""museum"",""roadtrip""]","[""travel"",""hiking"",""yoga"",""boardgame"",""football"",""running""]",,2025-09-01 09:27:13,2025-09-01 09:27:13
1322,1322,early,never,occasionally,none,normal,allergic,luxury,conservative,"[""citywalk""]","[""football"",""cooking"",""travel""]",ISFJ,2025-07-31 09:27:13,2025-07-31 09:27:13
1323,1323,early,often,occasionally,3+weekly,halal,ok,luxury,balanced,"[""citywalk""]","[""gaming"",""photography"",""basketball"",""coding"",""hiking""]",INTJ,2025-08-20 09:27:13,2025-08-20 09:27:13
1324,1324,early,occasionally,often,3+weekly,halal,love,frugal,aggressive,"[""museum"",""roadtrip"",""citywalk""]","[""photography"",""gaming"",""cooking""]",ENTP,2025-09-07 09:27:13,2025-09-07 09:27:13
1325,1325,normal,occasionally,never,3+weekly,vegetarian,love,balanced,conservative,"[""sea""]","[""gaming"",""basketball"",""movie"",""reading""]",ISFJ,2025-09-05 09:27:13,2025-09-05 09:27:13
1326,1326,late,never,occasionally,weekly,low_carb,allergic,luxury,balanced,"[""roadtrip"",""mountain""]","[""reading"",""movie"",""boardgame"",""gaming"",""basketball""]",ENFP,2025-07-20 09:27:13,2025-07-20 09:27:13
1327,1327,early,often,never,3+weekly,vegetarian,love,luxury,aggressive,"[""desert""]","[""yoga"",""gaming"",""running""]",ISTP,2025-07-31 09:27:13,2025-07-31 09:27:13
1328,1328,normal,never,never,daily,vegetarian,reject,luxury,conservative,"[""island"",""mountain""]","[""movie"",""photography"",""cooking"",""basketball"",""coding""]",ENFP,2025-09-11 09:27:13,2025-09-11 09:27:13
1329,1329,early,often,never,daily,keto,reject,luxury,balanced,"[""desert""]","[""boardgame"",""coding"",""cooking"",""movie""]",INTJ,2025-06-19 09:27:13,2025-06-19 09:27:13
1330,1330,normal,often,occasionally,daily,normal,reject,luxury,conservative,"[""museum""]","[""movie"",""cooking"",""yoga"",""boardgame"",""photography""]",ENFP,2025-09-13 09:27:13,2025-09-13 09:27:13
1331,1331,normal,never,occasionally,daily,normal,ok,balanced,aggressive,"[""citywalk""]","[""running"",""travel""]",ESFJ,2025-07-20 09:27:13,2025-07-20 09:27:13
1332,1332,late,never,occasionally,weekly,normal,allergic,frugal,conservative,"[""roadtrip"",""citywalk""]","[""coding"",""hiking"",""movie"",""boardgame"",""reading"",""yoga""]",INTJ,2025-07-21 09:27:13,2025-07-21 09:27:13
1333,1333,normal,occasionally,occasionally,weekly,vegan,ok,balanced,balanced,"[""mountain""]","[""travel"",""reading"",""music""]",INTJ,2025-08-20 09:27:13,2025-08-20 09:27:13
1334,1334,early,occasionally,never,weekly,vegetarian,allergic,balanced,aggressive,"[""citywalk""]","[""yoga"",""reading"",""boardgame"",""football""]",ENTP,2025-08-17 09:27:13,2025-08-17 09:27:13
1335,1335,normal,never,often,daily,keto,reject,frugal,conservative,"[""desert""]","[""running"",""boardgame"",""movie"",""cooking"",""gaming"",""football""]",ISTP,2025-07-04 09:27:13,2025-07-04 09:27:13
1336,1336,normal,often,occasionally,3+weekly,vegetarian,love,balanced,balanced,"[""citywalk"",""museum""]","[""travel"",""photography"",""music"",""yoga"",""coding"",""basketball""]",ISTP,2025-09-04 09:27:13,2025-09-04 09:27:13
1337,1337,early,occasionally,occasionally,weekly,vegan,ok,frugal,aggressive,"[""mountain"",""citywalk"",""sea""]","[""football"",""gaming""]",INTJ,2025-06-17 09:27:13,2025-06-17 09:27:13
1338,1338,early,never,never,none,vegan,ok,balanced,conservative,"[""desert""]","[""cooking"",""boardgame"",""reading"",""movie""]",ESFJ,2025-09-07 09:27:13,2025-09-07 09:27:13
1339,1339,early,often,never,daily,low_carb,allergic,frugal,balanced,"[""island""]","[""movie"",""cooking"",""yoga"",""football""]",,2025-07-10 09:27:13,2025-07-10 09:27:13
1340,1340,normal,often,never,none,low_carb,ok,balanced,balanced,"[""desert"",""mountain"",""museum""]","[""yoga"",""hiking"",""boardgame"",""travel"",""running"",""coding""]",ENFP,2025-08-14 09:27:13,2025-08-14 09:27:13
1341,1341,early,often,never,none,normal,ok,luxury,conservative,"[""citywalk"",""roadtrip""]","[""coding"",""football"",""yoga"",""boardgame""]",ENTP,2025-07-13 09:27:13,2025-07-13 09:27:13
1342,1342,normal,occasionally,never,none,halal,ok,luxury,aggressive,"[""roadtrip""]","[""hiking"",""yoga"",""music""]",ENTP,2025-07-18 09:27:13,2025-07-18 09:27:13
1343,1343,early,never,never,daily,halal,reject,frugal,balanced,"[""citywalk"",""sea"",""desert""]","[""music"",""travel""]",,2025-09-10 09:27:13,2025-09-10 09:27:13
1344,1344,late,occasionally,occasionally,weekly,keto,ok,luxury,balanced,"[""citywalk"",""roadtrip"",""mountain""]","[""boardgame"",""basketball"",""music"",""running"",""travel"",""yoga""]",ENTP,2025-07-20 09:27:13,2025-07-20 09:27:13
1345,1345,late,never,often,none,vegan,love,balanced,aggressive,"[""sea""]","[""music"",""running"",""gaming"",""cooking"",""boardgame"",""movie""]",ISFJ,2025-09-08 09:27:13,2025-09-08 09:27:13
1346,1346,early,never,occasionally,weekly,low_carb,allergic,luxury,aggressive,"[""desert""]","[""boardgame"",""music"",""photography"",""hiking"",""running""]",ENFP,2025-09-10 09:27:13,2025-09-10 09:27:13
1347,1347,late,occasionally,occasionally,3+weekly,vegan,reject,luxury,conservative,"[""citywalk"",""mountain""]","[""hiking"",""yoga"",""reading""]",ENFP,2025-08-19 09:27:13,2025-08-19 09:27:13
1348,1348,normal,often,occasionally,none,keto,ok,balanced,balanced,"[""island"",""citywalk"",""museum""]","[""boardgame"",""running"",""music"",""movie"",""football"",""yoga""]",ESFJ,2025-08-25 09:27:13,2025-08-25 09:27:13
1349,1349,early,occasionally,never,3+weekly,low_carb,reject,frugal,conservative,"[""mountain""]","[""coding"",""football""]",INTJ,2025-08-05 09:27:13,2025-08-05 09:27:13
1350,1350,early,never,occasionally,none,normal,ok,balanced,conservative,"[""citywalk"",""sea"",""roadtrip""]","[""gaming"",""football"",""travel"",""movie"",""reading""]",,2025-07-09 09:27:13,2025-07-09 09:27:13
1351,1351,late,often,often,none,vegetarian,allergic,balanced,balanced,"[""sea""]","[""hiking"",""gaming"",""cooking"",""movie"",""football"",""boardgame""]",ESFJ,2025-08-05 09:27:13,2025-08-05 09:27:13
1352,1352,late,occasionally,often,3+weekly,normal,allergic,luxury,balanced,"[""sea"",""museum""]","[""boardgame"",""reading"",""travel"",""movie"",""photography"",""gaming""]",ENFP,2025-07-10 09:27:13,2025-07-10 09:27:13
1353,1353,early,never,occasionally,3+weekly,vegan,love,luxury,aggressive,"[""island""]","[""movie"",""travel"",""reading"",""coding"",""photography"",""yoga""]",ISFJ,2025-08-01 09:27:13,2025-08-01 09:27:13
1354,1354,normal,occasionally,never,daily,low_carb,love,luxury,balanced,"[""sea""]","[""movie"",""coding"",""music"",""photography"",""basketball""]",ENFP,2025-06-28 09:27:13,2025-06-28 09:27:13
1355,1355,early,occasionally,occasionally,none,vegan,allergic,luxury,balanced,"[""citywalk""]","[""hiking"",""gaming"",""movie"",""travel"",""basketball""]",,2025-08-29 09:27:13,2025-08-29 09:27:13
1356,1356,late,never,never,3+weekly,low_carb,reject,luxury,balanced,"[""museum"",""roadtrip""]","[""movie"",""reading""]",ENTP,2025-07-29 09:27:13,2025-07-29 09:27:13
1357,1357,late,often,never,3+weekly,vegan,reject,frugal,aggressive,"[""citywalk"",""sea""]","[""running"",""photography"",""hiking"",""travel"",""yoga""]",ENFP,2025-07-05 09:27:13,2025-07-05 09:27:13
1358,1358,early,never,occasionally,none,vegan,allergic,balanced,balanced,"[""mountain"",""citywalk"",""sea""]","[""football"",""hiking"",""coding""]",INTJ,2025-08-13 09:27:13,2025-08-13 09:27:13
1359,1359,early,occasionally,never,daily,normal,reject,balanced,aggressive,"[""roadtrip""]","[""movie"",""boardgame"",""yoga""]",INTJ,2025-08-28 09:27:13,2025-08-28 09:27:13
1360,1360,late,often,often,3+weekly,halal,allergic,frugal,aggressive,"[""citywalk""]","[""boardgame"",""football"",""movie"",""cooking"",""photography""]",ISFJ,2025-07-26 09:27:13,2025-07-26 09:27:13
1361,1361,early,never,never,none,vegetarian,reject,frugal,aggressive,"[""citywalk"",""sea"",""island""]","[""photography"",""music"",""travel"",""reading"",""basketball""]",ENTP,2025-08-02 09:27:13,2025-08-02 09:27:13
1362,1362,normal,never,never,weekly,halal,ok,balanced,balanced,"[""museum"",""roadtrip""]","[""photography"",""reading"",""boardgame"",""music"",""travel""]",ISFJ,2025-07-26 09:27:13,2025-07-26 09:27:13
1363,1363,late,often,occasionally,daily,vegan,love,frugal,aggressive,"[""citywalk""]","[""music"",""movie"",""football""]",ISTP,2025-08-31 09:27:13,2025-08-31 09:27:13
1364,1364,late,never,never,3+weekly,normal,reject,balanced,aggressive,"[""citywalk"",""island"",""mountain""]","[""basketball"",""coding""]",INTJ,2025-08-17 09:27:13,2025-08-17 09:27:13
1365,1365,normal,often,often,weekly,normal,love,frugal,aggressive,"[""sea"",""citywalk""]","[""music"",""travel"",""yoga"",""movie""]",INTJ,2025-06-29 09:27:13,2025-06-29 09:27:13
1366,1366,early,never,often,weekly,normal,allergic,luxury,aggressive,"[""sea"",""island"",""roadtrip""]","[""gaming"",""reading"",""basketball""]",ISFJ,2025-07-29 09:27:13,2025-07-29 09:27:13
1367,1367,late,occasionally,often,weekly,halal,allergic,frugal,aggressive,"[""citywalk"",""roadtrip""]","[""movie"",""cooking""]",ENTP,2025-06-16 09:27:13,2025-06-16 09:27:13
1368,1368,normal,occasionally,often,3+weekly,keto,allergic,balanced,aggressive,"[""roadtrip"",""sea""]","[""movie"",""music""]",ESFJ,2025-09-05 09:27:13,2025-09-05 09:27:13
1369,1369,late,never,occasionally,daily,low_carb,allergic,luxury,aggressive,"[""citywalk"",""roadtrip"",""desert""]","[""hiking"",""running""]",,2025-08-30 09:27:13,2025-08-30 09:27:13
1370,1370,normal,occasionally,often,weekly,low_carb,ok,luxury,aggressive,"[""island""]","[""photography"",""coding"",""football"",""cooking"",""movie""]",INTJ,2025-06-21 09:27:13,2025-06-21 09:27:13
1371,1371,late,occasionally,often,weekly,halal,reject,luxury,balanced,"[""desert"",""museum"",""roadtrip""]","[""running"",""football"",""travel""]",,2025-08-06 09:27:13,2025-08-06 09:27:13
1372,1372,early,never,never,none,halal,allergic,balanced,balanced,"[""citywalk"",""mountain""]","[""football"",""yoga"",""boardgame""]",ENTP,2025-08-22 09:27:13,2025-08-22 09:27:13
1373,1373,early,occasionally,often,none,low_carb,love,balanced,conservative,"[""museum"",""sea""]","[""reading"",""running"",""gaming""]",ENTP,2025-09-08 09:27:13,2025-09-08 09:27:13
1374,1374,early,often,often,none,halal,reject,frugal,conservative,"[""citywalk"",""desert"",""museum""]","[""reading"",""boardgame"",""travel"",""yoga"",""gaming""]",ENTP,2025-08-25 09:27:13,2025-08-25 09:27:13
1375,1375,normal,occasionally,never,weekly,normal,reject,luxury,balanced,"[""desert"",""island"",""museum""]","[""basketball"",""football"",""music"",""travel""]",ISTP,2025-07-06 09:27:13,2025-07-06 09:27:13
1376,1376,early,often,occasionally,none,low_carb,love,luxury,balanced,"[""mountain"",""island""]","[""movie"",""basketball"",""reading""]",ISFJ,2025-08-07 09:27:13,2025-08-07 09:27:13
1377,1377,early,never,occasionally,daily,vegan,reject,balanced,aggressive,"[""desert"",""mountain""]","[""hiking"",""cooking""]",,2025-09-01 09:27:13,2025-09-01 09:27:13
