id,user_id,relationship_goal,preferred_age_min,preferred_age_max,preferred_height_min,preferred_height_max,preferred_cities,accept_long_distance,accept_divorce,accept_children,marriage_timeline,child_plan,family_view,religion,must_not_accept,bonus_points,created_at,updated_at
992,992,marriage,22,25,150,164,"[""Xi'an"", ""Shenzhen"", ""Hangzhou""]",0,1,1,unknown,,independent,christian,"[""smoking""]","[""chef"", ""financially_prudent""]",2025-06-18 11:04:02,2025-06-18 11:04:02
993,993,dating,26,29,165,181,"[""Suzhou""]",1,1,0,2y,dont_want,with_parents,,[],"[""traveler"", ""sporty"", ""reader""]",2025-09-08 11:04:02,2025-09-08 11:04:02
994,994,marriage,26,34,155,168,"[""Suzhou""]",0,1,1,2y,want,flexible,,[],[],2025-06-24 11:04:02,2025-06-24 11:04:02
995,995,dating,25,30,152,170,"[""Shanghai"", ""Chengdu""]",0,0,1,,,with_parents,christian,"[""different_religion"", ""heavy_drinking""]","[""sporty"", ""family_oriented"", ""chef""]",2025-07-11 11:04:02,2025-07-11 11:04:02
996,996,dating,23,27,156,163,"[""Guangzhou"", ""Chengdu"", ""Shenzhen""]",1,1,1,flexible,want,,none,"[""different_religion"", ""heavy_drinking""]",[],2025-07-23 11:04:02,2025-07-23 11:04:02
997,997,marriage,24,34,161,173,"[""Shenzhen"", ""Wuhan"", ""Beijing""]",1,1,1,1y,want,with_parents,none,[],"[""chef""]",2025-08-29 11:04:02,2025-08-29 11:04:02
998,998,marriage,22,27,156,171,"[""Nanjing"", ""Suzhou"", ""Beijing""]",0,1,0,,unknown,,christian,[],"[""family_oriented"", ""financially_prudent""]",2025-07-21 11:04:02,2025-07-21 11:04:02
999,999,marriage,22,26,152,162,"[""Chengdu""]",1,0,0,1y,unknown,independent,islam,"[""heavy_drinking""]","[""reader"", ""financially_prudent"", ""family_oriented""]",2025-08-18 11:04:02,2025-08-18 11:04:02
1000,1000,dating,23,31,165,175,"[""Suzhou"", ""Guangzhou"", ""Chengdu""]",0,1,1,2y,,flexible,islam,"[""no_children"", ""heavy_drinking""]","[""financially_prudent""]",2025-07-09 11:04:02,2025-07-09 11:04:02
1001,1001,marriage,28,36,163,168,"[""Tianjin""]",1,1,0,flexible,unknown,flexible,buddhism,"[""heavy_drinking"", ""different_religion""]","[""financially_prudent"", ""sporty""]",2025-08-30 11:04:02,2025-08-30 11:04:02
1002,1002,marriage,24,31,164,184,"[""Suzhou""]",1,1,0,2y,,,buddhism,"[""smoking""]","[""reader""]",2025-06-22 11:04:02,2025-06-22 11:04:02
1003,1003,marriage,26,30,155,171,"[""Guangzhou""]",1,0,0,2y,dont_want,flexible,buddhism,"[""heavy_drinking""]","[""traveler"", ""sporty"", ""reader""]",2025-08-10 11:04:02,2025-08-10 11:04:02
1004,1004,dating,23,31,153,165,"[""Tianjin"", ""Nanjing"", ""Hangzhou""]",1,0,0,flexible,want,with_parents,buddhism,[],"[""sporty"", ""traveler""]",2025-07-27 11:04:02,2025-07-27 11:04:02
1005,1005,marriage,27,34,161,176,"[""Chengdu"", ""Guangzhou""]",1,1,1,unknown,flexible,independent,islam,[],"[""financially_prudent""]",2025-08-14 11:04:02,2025-08-14 11:04:02
1006,1006,dating,27,31,164,171,"[""Hangzhou"", ""Tianjin"", ""Nanjing""]",0,1,1,2y,,flexible,christian,[],[],2025-07-25 11:04:02,2025-07-25 11:04:02
1007,1007,marriage,27,30,154,171,"[""Xi'an"", ""Nanjing"", ""Shanghai""]",0,1,1,,dont_want,independent,,"[""pet_reject"", ""different_religion""]","[""financially_prudent"", ""traveler""]",2025-07-04 11:04:02,2025-07-04 11:04:02
1008,1008,dating,28,38,150,162,"[""Shanghai"", ""Nanjing""]",1,1,0,unknown,flexible,with_parents,buddhism,[],[],2025-08-27 11:04:02,2025-08-27 11:04:02
1009,1009,marriage,28,36,160,170,"[""Tianjin"", ""Beijing""]",0,0,1,1y,,,buddhism,"[""smoking"", ""pet_reject""]","[""sporty""]",2025-08-15 11:04:02,2025-08-15 11:04:02
1010,1010,marriage,22,32,152,163,"[""Wuhan"", ""Tianjin""]",0,1,0,,flexible,,christian,[],"[""family_oriented"", ""sporty""]",2025-08-03 11:04:02,2025-08-03 11:04:02
1011,1011,dating,24,30,153,172,"[""Guangzhou""]",0,1,1,2y,want,independent,buddhism,"[""smoking"", ""pet_reject""]","[""traveler""]",2025-06-21 11:04:02,2025-06-21 11:04:02
1012,1012,marriage,25,28,163,176,"[""Wuhan"", ""Xi'an""]",0,1,1,unknown,want,,islam,"[""different_religion""]","[""traveler"", ""financially_prudent"", ""sporty""]",2025-07-04 11:04:02,2025-07-04 11:04:02
1013,1013,marriage,28,38,153,167,"[""Wuhan"", ""Hangzhou"", ""Beijing""]",0,1,1,flexible,,,,"[""heavy_drinking"", ""different_religion""]","[""financially_prudent"", ""sporty"", ""family_oriented""]",2025-08-15 11:04:02,2025-08-15 11:04:02
1014,1014,marriage,24,30,154,170,"[""Nanjing"", ""Guangzhou""]",1,0,0,unknown,dont_want,,,[],"[""traveler"", ""reader""]",2025-08-01 11:04:02,2025-08-01 11:04:02
1015,1015,marriage,27,31,159,171,"[""Nanjing"", ""Guangzhou""]",1,1,1,flexible,unknown,independent,,"[""pet_reject""]","[""traveler""]",2025-07-17 11:04:02,2025-07-17 11:04:02
1016,1016,marriage,23,27,153,158,"[""Hangzhou""]",0,1,1,2y,unknown,independent,none,"[""pet_reject""]","[""sporty"", ""traveler""]",2025-09-04 11:04:02,2025-09-04 11:04:02
1017,1017,dating,22,25,164,181,"[""Beijing"", ""Hangzhou"", ""Suzhou""]",0,1,0,flexible,,with_parents,none,"[""heavy_drinking""]","[""chef"", ""family_oriented"", ""financially_prudent""]",2025-08-11 11:04:02,2025-08-11 11:04:02
1018,1018,dating,24,34,153,162,"[""Wuhan""]",0,0,0,flexible,want,flexible,taoism,"[""pet_reject""]","[""chef""]",2025-07-10 11:04:02,2025-07-10 11:04:02
1019,1019,dating,23,27,152,164,"[""Beijing""]",0,1,1,unknown,dont_want,independent,buddhism,"[""pet_reject"", ""no_children""]","[""traveler"", ""family_oriented"", ""sporty""]",2025-07-17 11:04:02,2025-07-17 11:04:02
1020,1020,dating,22,25,157,169,"[""Suzhou"", ""Beijing""]",1,0,1,1y,,independent,taoism,[],"[""family_oriented"", ""chef"", ""sporty""]",2025-07-28 11:04:02,2025-07-28 11:04:02
1021,1021,marriage,24,30,150,169,"[""Guangzhou"", ""Tianjin""]",1,1,0,flexible,flexible,independent,buddhism,"[""no_children"", ""different_religion""]",[],2025-06-22 11:04:02,2025-06-22 11:04:02
1022,1022,marriage,22,30,154,171,"[""Nanjing""]",1,1,1,unknown,flexible,independent,taoism,"[""different_religion"", ""heavy_drinking""]",[],2025-06-19 11:04:02,2025-06-19 11:04:02
1023,1023,dating,23,26,151,165,"[""Shenzhen"", ""Wuhan"", ""Guangzhou""]",0,1,1,,dont_want,independent,taoism,"[""pet_reject"", ""heavy_drinking""]",[],2025-07-24 11:04:02,2025-07-24 11:04:02
1024,1024,dating,28,37,152,163,"[""Guangzhou"", ""Suzhou"", ""Xi'an""]",1,1,1,flexible,,with_parents,buddhism,[],[],2025-08-20 11:04:02,2025-08-20 11:04:02
1025,1025,dating,23,30,152,167,"[""Guangzhou"", ""Shanghai"", ""Tianjin""]",1,1,0,1y,want,flexible,none,[],[],2025-09-06 11:04:02,2025-09-06 11:04:02
1026,1026,marriage,24,29,151,171,"[""Hangzhou""]",0,1,1,flexible,flexible,with_parents,islam,"[""smoking""]","[""reader""]",2025-06-13 11:04:02,2025-06-13 11:04:02
1027,1027,marriage,27,33,154,170,"[""Xi'an"", ""Wuhan""]",0,1,0,1y,,with_parents,christian,[],"[""sporty""]",2025-06-20 11:04:02,2025-06-20 11:04:02
1028,1028,dating,22,25,156,162,"[""Nanjing"", ""Suzhou"", ""Shenzhen""]",0,1,0,,want,,taoism,"[""pet_reject"", ""different_religion""]",[],2025-07-01 11:04:02,2025-07-01 11:04:02
1029,1029,dating,24,34,165,183,"[""Beijing"", ""Nanjing"", ""Wuhan""]",1,1,1,2y,flexible,with_parents,buddhism,[],"[""family_oriented""]",2025-07-25 11:04:02,2025-07-25 11:04:02
1030,1030,marriage,26,29,152,166,"[""Wuhan"", ""Xi'an""]",1,0,0,flexible,want,,buddhism,"[""different_religion"", ""no_children""]","[""chef"", ""financially_prudent"", ""sporty""]",2025-07-15 11:04:02,2025-07-15 11:04:02
1031,1031,marriage,22,26,152,172,"[""Suzhou"", ""Wuhan""]",1,1,0,2y,flexible,flexible,buddhism,"[""no_children"", ""smoking""]","[""chef"", ""sporty""]",2025-06-17 11:04:02,2025-06-17 11:04:02
1032,1032,marriage,26,34,161,171,"[""Suzhou""]",0,0,1,2y,dont_want,independent,christian,[],"[""financially_prudent"", ""family_oriented""]",2025-07-17 11:04:02,2025-07-17 11:04:02
1033,1033,dating,27,30,165,177,"[""Beijing"", ""Shenzhen"", ""Wuhan""]",1,1,0,,flexible,flexible,buddhism,"[""different_religion""]","[""reader"", ""family_oriented""]",2025-07-19 11:04:02,2025-07-19 11:04:02
1034,1034,marriage,27,34,163,175,"[""Xi'an""]",0,1,0,,want,flexible,,"[""smoking"", ""pet_reject""]","[""family_oriented"", ""financially_prudent""]",2025-07-21 11:04:02,2025-07-21 11:04:02
1035,1035,dating,22,26,152,170,"[""Xi'an"", ""Guangzhou""]",1,1,0,,,,buddhism,"[""different_religion"", ""pet_reject""]","[""sporty"", ""financially_prudent""]",2025-06-20 11:04:02,2025-06-20 11:04:02
1036,1036,dating,24,30,158,176,"[""Hangzhou""]",1,1,0,unknown,flexible,independent,buddhism,"[""different_religion""]","[""chef""]",2025-07-17 11:04:02,2025-07-17 11:04:02
1037,1037,dating,23,32,164,172,"[""Guangzhou"", ""Shanghai"", ""Hangzhou""]",1,0,0,1y,flexible,independent,islam,"[""pet_reject"", ""different_religion""]","[""family_oriented"", ""sporty"", ""traveler""]",2025-09-05 11:04:02,2025-09-05 11:04:02
1038,1038,marriage,25,33,160,173,"[""Xi'an"", ""Chengdu"", ""Beijing""]",0,1,1,,unknown,flexible,islam,"[""pet_reject"", ""no_children""]","[""chef"", ""sporty"", ""financially_prudent""]",2025-09-05 11:04:02,2025-09-05 11:04:02
1039,1039,dating,27,37,155,160,"[""Tianjin"", ""Suzhou""]",1,1,0,1y,unknown,,,[],"[""chef""]",2025-06-27 11:04:02,2025-06-27 11:04:02
1040,1040,dating,24,31,162,181,"[""Xi'an"", ""Tianjin"", ""Chengdu""]",1,1,0,,dont_want,with_parents,buddhism,"[""no_children""]","[""sporty""]",2025-06-14 11:04:02,2025-06-14 11:04:02
1041,1041,marriage,28,33,158,168,"[""Xi'an"", ""Chengdu"", ""Beijing""]",0,0,1,flexible,dont_want,flexible,none,"[""no_children"", ""heavy_drinking""]","[""traveler"", ""sporty"", ""reader""]",2025-06-30 11:04:02,2025-06-30 11:04:02
1042,1042,dating,28,34,164,169,"[""Wuhan""]",1,1,0,2y,want,independent,islam,"[""no_children""]","[""sporty"", ""chef""]",2025-08-30 11:04:02,2025-08-30 11:04:02
1043,1043,dating,24,28,156,174,"[""Beijing"", ""Wuhan""]",1,1,0,,unknown,independent,none,[],"[""sporty"", ""reader""]",2025-09-04 11:04:02,2025-09-04 11:04:02
1044,1044,dating,27,35,153,167,"[""Nanjing""]",1,1,1,2y,unknown,,christian,[],[],2025-09-07 11:04:02,2025-09-07 11:04:02
1045,1045,dating,27,34,153,172,"[""Xi'an"", ""Shanghai"", ""Nanjing""]",1,1,1,,,with_parents,buddhism,[],[],2025-08-05 11:04:02,2025-08-05 11:04:02
1046,1046,dating,27,32,165,176,"[""Hangzhou"", ""Guangzhou""]",0,1,0,unknown,flexible,independent,buddhism,"[""heavy_drinking"", ""smoking""]","[""chef"", ""traveler""]",2025-08-02 11:04:02,2025-08-02 11:04:02
1047,1047,marriage,23,31,156,168,"[""Guangzhou"", ""Chengdu"", ""Nanjing""]",0,1,1,flexible,unknown,flexible,islam,"[""different_religion"", ""pet_reject""]",[],2025-08-23 11:04:02,2025-08-23 11:04:02
1048,1048,dating,24,33,154,164,"[""Xi'an"", ""Chengdu""]",1,1,1,,dont_want,with_parents,taoism,"[""pet_reject"", ""heavy_drinking""]","[""financially_prudent"", ""sporty"", ""traveler""]",2025-08-10 11:04:02,2025-08-10 11:04:02
1049,1049,dating,24,32,157,168,"[""Chengdu"", ""Shenzhen"", ""Beijing""]",0,1,0,unknown,unknown,independent,none,[],[],2025-07-03 11:04:02,2025-07-03 11:04:02
1050,1050,marriage,24,32,152,172,"[""Chengdu"", ""Shenzhen"", ""Hangzhou""]",0,1,0,2y,unknown,independent,taoism,[],"[""traveler"", ""family_oriented""]",2025-07-27 11:04:02,2025-07-27 11:04:02
1051,1051,marriage,27,37,159,168,"[""Suzhou"", ""Wuhan""]",0,1,1,2y,dont_want,,islam,"[""different_religion""]","[""family_oriented"", ""traveler"", ""sporty""]",2025-08-05 11:04:02,2025-08-05 11:04:02
1052,1052,dating,22,26,163,180,"[""Hangzhou"", ""Wuhan""]",1,1,0,,,with_parents,taoism,[],"[""traveler""]",2025-08-24 11:04:02,2025-08-24 11:04:02
1053,1053,dating,27,36,154,170,"[""Nanjing"", ""Chengdu""]",0,1,1,flexible,dont_want,flexible,taoism,"[""no_children""]","[""chef"", ""traveler"", ""sporty""]",2025-07-31 11:04:02,2025-07-31 11:04:02
1054,1054,dating,26,31,158,176,"[""Shenzhen""]",1,1,0,1y,unknown,with_parents,,"[""different_religion""]","[""family_oriented""]",2025-08-17 11:04:02,2025-08-17 11:04:02
1055,1055,marriage,25,34,151,167,"[""Chengdu""]",0,1,1,unknown,,flexible,taoism,"[""no_children"", ""pet_reject""]",[],2025-08-30 11:04:02,2025-08-30 11:04:02
1056,1056,dating,24,29,163,180,"[""Guangzhou""]",1,0,0,1y,,flexible,none,"[""different_religion""]","[""chef"", ""family_oriented""]",2025-08-08 11:04:02,2025-08-08 11:04:02
1057,1057,marriage,25,34,163,179,"[""Nanjing"", ""Shanghai"", ""Wuhan""]",1,0,1,,want,independent,buddhism,"[""no_children"", ""pet_reject""]","[""reader"", ""traveler"", ""financially_prudent""]",2025-08-26 11:04:02,2025-08-26 11:04:02
1058,1058,dating,23,26,165,170,"[""Tianjin""]",1,1,1,flexible,flexible,,buddhism,[],"[""family_oriented""]",2025-09-04 11:04:02,2025-09-04 11:04:02
1059,1059,dating,22,25,156,161,"[""Suzhou"", ""Nanjing"", ""Hangzhou""]",1,1,0,,dont_want,,buddhism,"[""smoking""]","[""sporty"", ""chef"", ""financially_prudent""]",2025-08-31 11:04:02,2025-08-31 11:04:02
1060,1060,dating,24,34,158,178,"[""Xi'an"", ""Chengdu""]",0,0,1,unknown,want,flexible,,[],"[""chef""]",2025-08-22 11:04:02,2025-08-22 11:04:02
1061,1061,marriage,23,32,152,165,"[""Hangzhou"", ""Nanjing"", ""Xi'an""]",1,1,0,flexible,flexible,independent,christian,[],[],2025-07-26 11:04:02,2025-07-26 11:04:02
1062,1062,marriage,25,28,151,159,"[""Tianjin"", ""Beijing""]",0,1,1,flexible,want,independent,none,"[""no_children"", ""different_religion""]","[""sporty""]",2025-07-11 11:04:02,2025-07-11 11:04:02
1063,1063,marriage,28,33,164,170,"[""Chengdu""]",1,1,0,1y,,,christian,"[""pet_reject""]",[],2025-08-11 11:04:02,2025-08-11 11:04:02
1064,1064,marriage,27,36,156,168,"[""Beijing"", ""Wuhan""]",0,1,0,,want,independent,none,[],"[""reader""]",2025-06-13 11:04:02,2025-06-13 11:04:02
1065,1065,marriage,23,26,162,171,"[""Suzhou"", ""Hangzhou"", ""Xi'an""]",0,1,1,unknown,dont_want,,taoism,[],"[""financially_prudent"", ""family_oriented"", ""reader""]",2025-08-24 11:04:02,2025-08-24 11:04:02
1066,1066,marriage,27,36,154,165,"[""Beijing""]",0,1,1,unknown,flexible,flexible,buddhism,"[""no_children""]","[""financially_prudent""]",2025-09-03 11:04:02,2025-09-03 11:04:02
1067,1067,dating,22,25,158,170,"[""Beijing"", ""Hangzhou"", ""Chengdu""]",0,1,0,2y,unknown,independent,,[],"[""sporty"", ""financially_prudent"", ""family_oriented""]",2025-08-09 11:04:02,2025-08-09 11:04:02
1068,1068,dating,26,35,160,174,"[""Xi'an"", ""Suzhou"", ""Chengdu""]",0,1,1,unknown,,with_parents,none,"[""heavy_drinking""]","[""chef"", ""sporty""]",2025-09-07 11:04:02,2025-09-07 11:04:02
1069,1069,dating,24,27,164,177,"[""Suzhou"", ""Guangzhou""]",1,1,1,,dont_want,flexible,christian,"[""different_religion"", ""no_children""]","[""sporty"", ""financially_prudent"", ""traveler""]",2025-06-21 11:04:02,2025-06-21 11:04:02
1070,1070,marriage,23,30,163,174,"[""Guangzhou""]",0,1,0,flexible,unknown,flexible,buddhism,[],"[""chef"", ""financially_prudent""]",2025-07-30 11:04:02,2025-07-30 11:04:02
1071,1071,marriage,24,28,161,168,"[""Suzhou"", ""Wuhan"", ""Xi'an""]",1,1,0,1y,unknown,,islam,[],"[""chef""]",2025-06-25 11:04:02,2025-06-25 11:04:02
1072,1072,marriage,24,28,153,171,"[""Hangzhou""]",1,0,0,flexible,,with_parents,,[],"[""family_oriented"", ""chef""]",2025-08-06 11:04:02,2025-08-06 11:04:02
1073,1073,dating,26,31,157,170,"[""Tianjin"", ""Chengdu"", ""Beijing""]",0,1,0,,unknown,independent,buddhism,"[""pet_reject"", ""different_religion""]","[""family_oriented"", ""reader""]",2025-07-28 11:04:02,2025-07-28 11:04:02
1074,1074,marriage,23,32,163,170,"[""Hangzhou"", ""Shenzhen""]",0,0,0,,want,independent,christian,[],"[""reader""]",2025-07-31 11:04:02,2025-07-31 11:04:02
1075,1075,dating,26,31,152,167,"[""Tianjin"", ""Xi'an""]",1,0,0,unknown,want,flexible,,[],[],2025-07-21 11:04:02,2025-07-21 11:04:02
1076,1076,marriage,23,30,159,171,"[""Wuhan"", ""Guangzhou""]",0,0,0,,flexible,flexible,buddhism,"[""no_children""]","[""family_oriented"", ""chef"", ""financially_prudent""]",2025-06-17 11:04:02,2025-06-17 11:04:02
1077,1077,marriage,27,33,164,171,"[""Nanjing""]",0,1,0,unknown,dont_want,flexible,islam,[],[],2025-08-10 11:04:02,2025-08-10 11:04:02
1078,1078,dating,26,34,165,172,"[""Wuhan"", ""Guangzhou""]",0,1,1,,dont_want,flexible,taoism,[],"[""sporty"", ""chef""]",2025-09-02 11:04:02,2025-09-02 11:04:02
1079,1079,marriage,23,29,165,176,"[""Tianjin"", ""Wuhan""]",1,1,0,2y,flexible,,,[],"[""family_oriented"", ""sporty"", ""traveler""]",2025-08-02 11:04:02,2025-08-02 11:04:02
1080,1080,marriage,25,31,150,159,"[""Suzhou"", ""Xi'an"", ""Wuhan""]",0,0,1,unknown,,independent,,"[""different_religion"", ""no_children""]","[""traveler""]",2025-08-25 11:04:02,2025-08-25 11:04:02
1081,1081,dating,26,36,153,164,"[""Suzhou""]",1,1,1,1y,unknown,independent,taoism,[],"[""family_oriented""]",2025-09-08 11:04:02,2025-09-08 11:04:02
1082,1082,dating,23,30,153,164,"[""Suzhou"", ""Beijing""]",0,1,0,2y,unknown,,buddhism,"[""smoking"", ""pet_reject""]","[""sporty"", ""chef"", ""financially_prudent""]",2025-08-15 11:04:02,2025-08-15 11:04:02
1083,1083,marriage,23,33,156,175,"[""Guangzhou""]",0,0,0,2y,want,flexible,none,"[""no_children""]","[""financially_prudent"", ""chef""]",2025-06-26 11:04:02,2025-06-26 11:04:02
1084,1084,dating,23,33,150,166,"[""Xi'an""]",0,0,1,flexible,dont_want,,,[],"[""traveler"", ""financially_prudent"", ""chef""]",2025-08-13 11:04:02,2025-08-13 11:04:02
1085,1085,dating,24,31,165,179,"[""Hangzhou""]",1,0,0,,dont_want,with_parents,islam,[],"[""sporty"", ""reader"", ""traveler""]",2025-08-03 11:04:02,2025-08-03 11:04:02
1086,1086,marriage,22,29,165,184,"[""Tianjin"", ""Shenzhen""]",1,1,1,2y,dont_want,,christian,"[""heavy_drinking""]","[""family_oriented""]",2025-09-01 11:04:02,2025-09-01 11:04:02
1087,1087,marriage,28,33,156,162,"[""Nanjing"", ""Hangzhou"", ""Suzhou""]",0,0,1,,flexible,with_parents,islam,"[""smoking""]","[""sporty""]",2025-06-15 11:04:02,2025-06-15 11:04:02
1088,1088,marriage,27,31,150,160,"[""Tianjin"", ""Guangzhou"", ""Wuhan""]",1,0,0,1y,flexible,with_parents,islam,"[""heavy_drinking"", ""smoking""]","[""sporty""]",2025-07-25 11:04:02,2025-07-25 11:04:02
1089,1089,marriage,26,30,154,166,"[""Hangzhou""]",0,1,1,flexible,,,,"[""smoking"", ""pet_reject""]","[""reader""]",2025-06-13 11:04:02,2025-06-13 11:04:02
1090,1090,dating,22,25,164,177,"[""Guangzhou"", ""Beijing""]",0,0,1,unknown,,,islam,"[""different_religion"", ""smoking""]","[""financially_prudent"", ""sporty""]",2025-08-15 11:04:02,2025-08-15 11:04:02
1091,1091,dating,26,36,160,166,"[""Guangzhou"", ""Wuhan"", ""Nanjing""]",0,1,1,flexible,want,,christian,"[""pet_reject"", ""smoking""]","[""financially_prudent"", ""reader""]",2025-08-13 11:04:02,2025-08-13 11:04:02
1092,1092,marriage,26,32,159,171,"[""Suzhou"", ""Shanghai""]",0,1,0,flexible,want,with_parents,christian,"[""pet_reject"", ""smoking""]","[""reader"", ""family_oriented""]",2025-09-06 11:04:02,2025-09-06 11:04:02
1093,1093,marriage,26,34,152,160,"[""Hangzhou"", ""Tianjin"", ""Nanjing""]",1,1,1,flexible,dont_want,flexible,christian,"[""heavy_drinking""]","[""sporty"", ""family_oriented"", ""chef""]",2025-06-24 11:04:02,2025-06-24 11:04:02
1094,1094,marriage,22,31,150,156,"[""Hangzhou"", ""Shenzhen"", ""Chengdu""]",0,1,1,flexible,dont_want,,buddhism,"[""no_children""]","[""financially_prudent""]",2025-07-14 11:04:02,2025-07-14 11:04:02
1095,1095,marriage,22,30,160,170,"[""Suzhou"", ""Guangzhou"", ""Nanjing""]",1,0,1,1y,dont_want,flexible,,"[""smoking""]",[],2025-06-21 11:04:02,2025-06-21 11:04:02
1096,1096,marriage,25,30,160,174,"[""Beijing""]",0,1,1,1y,dont_want,,islam,"[""different_religion""]","[""family_oriented"", ""chef"", ""sporty""]",2025-07-23 11:04:02,2025-07-23 11:04:02
1097,1097,dating,23,30,153,171,"[""Shanghai"", ""Nanjing"", ""Suzhou""]",0,1,1,flexible,want,,islam,[],"[""reader"", ""family_oriented""]",2025-06-18 11:04:02,2025-06-18 11:04:02
1098,1098,marriage,28,35,158,178,"[""Hangzhou""]",0,1,1,flexible,,with_parents,taoism,"[""smoking"", ""pet_reject""]","[""traveler"", ""financially_prudent"", ""reader""]",2025-08-15 11:04:02,2025-08-15 11:04:02
1099,1099,marriage,27,37,161,181,"[""Tianjin"", ""Nanjing""]",1,0,1,unknown,flexible,independent,buddhism,[],[],2025-08-05 11:04:02,2025-08-05 11:04:02
1100,1100,dating,28,38,156,163,"[""Hangzhou""]",0,1,0,unknown,want,flexible,christian,"[""smoking"", ""different_religion""]","[""traveler"", ""financially_prudent"", ""sporty""]",2025-08-17 11:04:02,2025-08-17 11:04:02
1101,1101,dating,28,38,155,173,"[""Beijing"", ""Xi'an""]",0,1,0,2y,want,with_parents,,[],"[""family_oriented"", ""traveler""]",2025-08-25 11:04:02,2025-08-25 11:04:02
1102,1102,dating,23,26,150,169,"[""Shenzhen"", ""Xi'an"", ""Wuhan""]",1,1,1,,,independent,christian,"[""pet_reject"", ""heavy_drinking""]","[""family_oriented"", ""reader"", ""financially_prudent""]",2025-07-14 11:04:02,2025-07-14 11:04:02
1103,1103,marriage,23,27,153,168,"[""Shanghai"", ""Xi'an""]",0,0,1,1y,flexible,,taoism,[],"[""financially_prudent"", ""traveler"", ""chef""]",2025-08-04 11:04:02,2025-08-04 11:04:02
1104,1104,marriage,25,35,152,162,"[""Guangzhou""]",1,1,0,flexible,dont_want,,buddhism,"[""different_religion""]","[""sporty""]",2025-09-05 11:04:02,2025-09-05 11:04:02
1105,1105,dating,23,26,165,172,"[""Shanghai"", ""Shenzhen"", ""Hangzhou""]",1,1,1,flexible,flexible,with_parents,islam,"[""pet_reject""]","[""chef""]",2025-08-21 11:04:02,2025-08-21 11:04:02
